"REST_ID","REST_NAME","CUISINE"
18414487,"Kettle & Kegs","Tea"
307903,"Thakur Bakers","Bakery"
18287389,"Rosarté Chocolate","Desserts"
307521,"Da Bawarchi","North Indian"
307521,"Da Bawarchi","Street Food"
18285222,"Rolls Tiger","Fast Food"
997,"China Club","Chinese"
997,"China Club","Asian"
304027,"Masha","North Indian"
304027,"Masha","Chinese"
304027,"Masha","Thai"
304027,"Masha","Italian"
304027,"Masha","Middle Eastern"
313059,"RR China Tawun","Chinese"
18421482,"Breakfast Hut","North Indian"
9433,"Jai Hind Dairy","Mithai"
18481281,"Subway","American"
18481281,"Subway","Fast Food"
18481281,"Subway","Salad"
18481281,"Subway","Healthy Food"
18369764,"Sahi Pakde Hain","North Indian"
18369764,"Sahi Pakde Hain","Mughlai"
18369764,"Sahi Pakde Hain","Chinese"
18138442,"Subway","American"
18138442,"Subway","Fast Food"
18138442,"Subway","Salad"
18138442,"Subway","Healthy Food"
18263693,"Nalwa's Hotspot","Chinese"
18432020,"Green Chilli Fast Food","Chinese"
18393725,"Cookingo","Mughlai"
18393725,"Cookingo","North Indian"
18393725,"Cookingo","Chinese"
308801,"Mirror","North Indian"
308801,"Mirror","Chinese"
308801,"Mirror","Continental"
9145,"Moti Mahal Delux","North Indian"
9145,"Moti Mahal Delux","Mughlai"
9145,"Moti Mahal Delux","Chinese"
6356,"Allure","North Indian"
6356,"Allure","Chinese"
6356,"Allure","Finger Food"
3936,"Soul Curry - Bellagio","North Indian"
3936,"Soul Curry - Bellagio","Mughlai"
309578,"Moksha","Chinese"
309578,"Moksha","North Indian"
309578,"Moksha","Italian"
300344,"PK Shoppe","Fast Food"
1998,"Curries N More","North Indian"
1998,"Curries N More","Mughlai"
18424209,"Stuffed Kathi Roll","Fast Food"
303849,"Mr. Crust Bakers","Bakery"
303849,"Mr. Crust Bakers","Desserts"
303849,"Mr. Crust Bakers","Fast Food"
307362,"Lobby Lounge - Crowne Plaza","Finger Food"
309026,"Chawla Fast Food","North Indian"
309026,"Chawla Fast Food","South Indian"
309026,"Chawla Fast Food","Chinese"
18471319,"Grover Burfee & Cakes","Bakery"
18471319,"Grover Burfee & Cakes","Chinese"
18363081,"3x Cafe","Fast Food"
18363081,"3x Cafe","Desserts"
18363081,"3x Cafe","Beverages"
307190,"The Rolling Joint","Fast Food"
312355,"Zaika Amritsari","North Indian"
9980,"The Food Junction","Chinese"
9980,"The Food Junction","Healthy Food"
18245277,"Instapizza","Pizza"
18245277,"Instapizza","Fast Food"
18155147,"Antaryami Paratha Corner","North Indian"
596,"Cafe Coffee Day","Cafe"
18287364,"Nite Bites","North Indian"
18287364,"Nite Bites","Chinese"
18287364,"Nite Bites","Continental"
301826,"Rita Chinese Food","Chinese"
18455531,"Bun Intended","Burger"
18455531,"Bun Intended","American"
18455531,"Bun Intended","Fast Food"
18281982,"Bamboo Boat","Japanese"
18281982,"Bamboo Boat","Tibetan"
18281982,"Bamboo Boat","Vietnamese"
18281982,"Bamboo Boat","Korean"
310413,"Chicago Pizza","Pizza"
308020,"Krispy Kreme","Desserts"
308020,"Krispy Kreme","Beverages"
18358206,"Madras Cafe","South Indian"
18368021,"Himalya Chinese","Chinese"
18416831,"Safdarjung Club","Chinese"
18416831,"Safdarjung Club","North Indian"
18416831,"Safdarjung Club","Fast Food"
18416831,"Safdarjung Club","Street Food"
18264244,"Barista","Cafe"
308473,"McDonald's","Fast Food"
308473,"McDonald's","Burger"
18237348,"Dosa Republic","South Indian"
301056,"Bikaner Sweets","Mithai"
5765,"New Arjun Bombay Pav Bhaji","Street Food"
18424654,"New Aggarwal Sweets & Fast Food","Mithai"
18424654,"New Aggarwal Sweets & Fast Food","Fast Food"
312446,"Chokoreto - The Cake Design Studio","Bakery"
312446,"Chokoreto - The Cake Design Studio","Desserts"
18208922,"Ameer Sweets House","Mithai"
18208922,"Ameer Sweets House","Street Food"
18361200,"Snack Shack","North Indian"
18361200,"Snack Shack","Chinese"
1455,"Lazeez Food","Mughlai"
1455,"Lazeez Food","North Indian"
4490,"Cup Cakes - Radisson Blu","Desserts"
4490,"Cup Cakes - Radisson Blu","Bakery"
18272361,"Punjabi By Nature Quickie","North Indian"
18272361,"Punjabi By Nature Quickie","Mughlai"
310532,"Cafe All-Inn","Cafe"
310532,"Cafe All-Inn","Mexican"
310532,"Cafe All-Inn","Italian"
310532,"Cafe All-Inn","North Indian"
310532,"Cafe All-Inn","Chinese"
312334,"Punjabi's Eating Hub","North Indian"
312334,"Punjabi's Eating Hub","Chinese"
18265385,"Aggarwal Sweet Corner","Mithai"
18265385,"Aggarwal Sweet Corner","Street Food"
309006,"Sri Durga Dosa Corner","South Indian"
18472618,"Adda The Spice Affair","North Indian"
18472618,"Adda The Spice Affair","Chinese"
310777,"Pizza Hut","Italian"
310777,"Pizza Hut","Pizza"
310777,"Pizza Hut","Fast Food"
18429417,"Dragon Way","Chinese"
18429417,"Dragon Way","Fast Food"
313071,"The Momoz Hub","Chinese"
313071,"The Momoz Hub","North Indian"
313071,"The Momoz Hub","Street Food"
9623,"Raj South Indian Food","South Indian"
9623,"Raj South Indian Food","Chinese"
18472660,"Khera's Foodie Corner","Chinese"
18472660,"Khera's Foodie Corner","North Indian"
18418252,"Bikaner Sweets & Restaurant","Desserts"
18418252,"Bikaner Sweets & Restaurant","North Indian"
8670,"Hot Pot Snacks","Fast Food"
7654,"Kolkata Kathi Roll","Fast Food"
6264,"Garam Masala Food Corner","North Indian"
6264,"Garam Masala Food Corner","Chinese"
18432222,"Anjel China & Tibetian Food","Tibetan"
18432222,"Anjel China & Tibetian Food","Chinese"
18244564,"Foodaholic","Chinese"
18244564,"Foodaholic","North Indian"
301237,"Frontier","Bakery"
4502,"Eggspectation - Jaypee Siddharth","European"
4502,"Eggspectation - Jaypee Siddharth","Continental"
4502,"Eggspectation - Jaypee Siddharth","North Indian"
4503,"Paatra - Jaypee Siddharth","North Indian"
3428,"City of Joy","Bengali"
18133511,"Annapurna Food Point","North Indian"
18331598,"Sher-e-Punjab","North Indian"
18331598,"Sher-e-Punjab","Chinese"
18331598,"Sher-e-Punjab","Fast Food"
2195,"KFC","American"
2195,"KFC","Fast Food"
307344,"Al Bake","Lebanese"
307344,"Al Bake","Chinese"
307344,"Al Bake","Fast Food"
18355123,"Joost Juice Bar","Juices"
18133480,"Burger King","Burger"
18133480,"Burger King","Fast Food"
3125,"Gyan's","North Indian"
18303828,"Burger King","Burger"
18303828,"Burger King","Fast Food"
304520,"Swaad Ka Khazana","North Indian"
304520,"Swaad Ka Khazana","Mughlai"
304520,"Swaad Ka Khazana","Chinese"
18245248,"Pasta Hub","Italian"
18219516,"China King","Chinese"
4935,"China Town","Chinese"
18233616,"Chaayos","Cafe"
18233616,"Chaayos","Tea"
17953934,"FreshMenu","Italian"
17953934,"FreshMenu","Chinese"
17953934,"FreshMenu","Continental"
17953934,"FreshMenu","Thai"
17953934,"FreshMenu","Mediterranean"
17953934,"FreshMenu","Lebanese"
7167,"Al Bake","Lebanese"
7167,"Al Bake","Chinese"
305238,"Bikaner Sweets & Pastry Corner","Mithai"
305238,"Bikaner Sweets & Pastry Corner","Street Food"
18433907,"Fluffles - The Fluffy Waffle Co.","Desserts"
18356045,"Punjabi Zaika","North Indian"
18486915,"Momoholic","Chinese"
18486915,"Momoholic","Fast Food"
18486915,"Momoholic","Ice Cream"
18425764,"Spooky Sky","Italian"
18425764,"Spooky Sky","Chinese"
18425764,"Spooky Sky","North Indian"
313093,"Kennedy's","Chinese"
313093,"Kennedy's","Fast Food"
17557488,"Burger Queen Drive In","Burger"
17557488,"Burger Queen Drive In","Desserts"
17557488,"Burger Queen Drive In","Sandwich"
18383550,"Au Bon Pain","Cafe"
18383550,"Au Bon Pain","Bakery"
3338,"Novelty Dairy & Stores","Fast Food"
18372669,"Last Bencher's","Chinese"
5388,"China Fort","Chinese"
5388,"China Fort","North Indian"
5388,"China Fort","Thai"
872,"Bisque Bakery","Bakery"
872,"Bisque Bakery","Fast Food"
7441,"Subway","American"
7441,"Subway","Fast Food"
7441,"Subway","Salad"
7441,"Subway","Healthy Food"
18445801,"The Mustard","Bengali"
5664,"Karan's Vaishno Dhaba","North Indian"
304267,"Bansal Sweet","Desserts"
304267,"Bansal Sweet","Street Food"
18354996,"The Yolmo Kitchen","Chinese"
307940,"The Buffet Wagon","North Indian"
4283,"FIO Country Kitchen and Bar","European"
4283,"FIO Country Kitchen and Bar","Italian"
4283,"FIO Country Kitchen and Bar","North Indian"
5681,"China Hot","Chinese"
307520,"Pizza Diet","Pizza"
307520,"Pizza Diet","Fast Food"
18489523,"Le Village Pastry Shop","Bakery"
18489523,"Le Village Pastry Shop","Fast Food"
313333,"Days of the Raj","North Indian"
313333,"Days of the Raj","Seafood"
313333,"Days of the Raj","Continental"
18354672,"Karol Bagh Ke Chhole Bhature","North Indian"
308832,"Hot 'N' Cool","Fast Food"
308832,"Hot 'N' Cool","Italian"
18350144,"Bikaner Sweets","North Indian"
18350144,"Bikaner Sweets","South Indian"
18350144,"Bikaner Sweets","Chinese"
1924,"New Frontier Hotel","North Indian"
308130,"Kings Kulfi","Ice Cream"
158,"Subway","American"
158,"Subway","Fast Food"
158,"Subway","Salad"
158,"Subway","Healthy Food"
311377,"Meenakshi Bhawan","South Indian"
311377,"Meenakshi Bhawan","Chinese"
1959,"Mikky Peshawari","North Indian"
1959,"Mikky Peshawari","Mughlai"
7096,"Shree Shyam Bhojnalaya","North Indian"
307054,"Dunkin' Donuts","Burger"
307054,"Dunkin' Donuts","Desserts"
307054,"Dunkin' Donuts","Fast Food"
311539,"The Yellow Chef","Chinese"
311539,"The Yellow Chef","Fast Food"
18415370,"Mr. Billiken","North Indian"
18423122,"Hira Lal Sweets","Mithai"
312319,"Bonitos Blu - The Uppal","North Indian"
312319,"Bonitos Blu - The Uppal","Asian"
312319,"Bonitos Blu - The Uppal","Continental"
18435288,"Green Chick Chop","Raw Meats"
18435288,"Green Chick Chop","North Indian"
18435288,"Green Chick Chop","Fast Food"
18492045,"Ching Chinese","Chinese"
18492045,"Ching Chinese","Fast Food"
18420450,"Juste Miam","Bakery"
18420450,"Juste Miam","Desserts"
18420450,"Juste Miam","Fast Food"
9557,"The Cake Factory","Bakery"
9557,"The Cake Factory","Fast Food"
305082,"Gola Sizzlers","Mughlai"
305082,"Gola Sizzlers","North Indian"
305082,"Gola Sizzlers","Chinese"
18352658,"Bikaner Misthan Bhandar","Mithai"
18352658,"Bikaner Misthan Bhandar","Street Food"
18425152,"New Classic Kitchen","Chinese"
18425152,"New Classic Kitchen","Fast Food"
18234101,"Cookie House","Bakery"
309021,"Delish Bake N Choc","Bakery"
309021,"Delish Bake N Choc","Fast Food"
18340302,"Cake Point","Bakery"
18340302,"Cake Point","Desserts"
18381224,"Singh Foods","North Indian"
18381224,"Singh Foods","Mughlai"
18414470,"Faasos","North Indian"
18414470,"Faasos","Fast Food"
306177,"Gulati Ki Rasoi","North Indian"
18378035,"Bikaner Rasoi","North Indian"
18365994,"Kebab Gali","North Indian"
18365994,"Kebab Gali","Mughlai"
18365994,"Kebab Gali","Biryani"
9315,"Chidambaram's New Madras Hotel","South Indian"
9315,"Chidambaram's New Madras Hotel","Fast Food"
18401212,"Chinese Chatorey Xpress","Chinese"
18401212,"Chinese Chatorey Xpress","North Indian"
18401212,"Chinese Chatorey Xpress","Fast Food"
18380361,"Shree Hari Vaishnav Dhaba","North Indian"
18254527,"Green Chick Chop","Raw Meats"
18254527,"Green Chick Chop","Fast Food"
18254527,"Green Chick Chop","North Indian"
18124355,"Cafetorium","Cafe"
18124355,"Cafetorium","Italian"
301842,"Apna Dhaba and Caters","North Indian"
2191,"Gelato Vinto","Desserts"
2191,"Gelato Vinto","Ice Cream"
313360,"Mitra Da Dhaba","North Indian"
313360,"Mitra Da Dhaba","Chinese"
18424640,"Soni Food Court","North Indian"
18350142,"Adventure Food","Fast Food"
18017258,"The Indian Grill Restaurant","North Indian"
18017258,"The Indian Grill Restaurant","Continental"
312708,"Tea Halt","Cafe"
18247014,"Shan E Punjab","North Indian"
18247014,"Shan E Punjab","South Indian"
18432200,"Hotel Delhi 43","North Indian"
18168171,"Roadside Cafe","Chinese"
18168171,"Roadside Cafe","North Indian"
9620,"Cafe Coffee Day","Cafe"
18410370,"Street Chaat Chatoron Ka Adda","Street Food"
312634,"Arabian Delites","Lebanese"
312634,"Arabian Delites","Arabian"
302475,"Apna Dhaba","North Indian"
18337883,"Tpot","Cafe"
9971,"Mughlai Shahi Rasoi","North Indian"
9971,"Mughlai Shahi Rasoi","Mughlai"
18391581,"BonJuz","Healthy Food"
18391581,"BonJuz","Juices"
18303834,"Startup Cafe","Cafe"
2411,"Tempting Restaurant","Chinese"
2411,"Tempting Restaurant","Mughlai"
2411,"Tempting Restaurant","North Indian"
301670,"Maini Restaurant","North Indian"
301670,"Maini Restaurant","Fast Food"
8718,"Hans Fast Food Center","Fast Food"
8718,"Hans Fast Food Center","Desserts"
307032,"DCK- Dana Choga's Kitchen","North Indian"
307032,"DCK- Dana Choga's Kitchen","Mughlai"
18370586,"Mughlai Flavours","Mughlai"
18281980,"Zaika","North Indian"
18281980,"Zaika","Mughlai"
18281980,"Zaika","Chinese"
302229,"Shree Bikaner Misthan Bhandar","Street Food"
302229,"Shree Bikaner Misthan Bhandar","Mithai"
9026,"Kumar Hotel","North Indian"
9026,"Kumar Hotel","Mughlai"
18435287,"Chaayos","Cafe"
18435287,"Chaayos","Tea"
3207,"Buzz","North Indian"
3207,"Buzz","Chinese"
3207,"Buzz","Italian"
3207,"Buzz","Finger Food"
217,"Domino's Pizza","Pizza"
217,"Domino's Pizza","Fast Food"
18025110,"Captain Bill$ Deliverz","North Indian"
18025110,"Captain Bill$ Deliverz","Chinese"
18025110,"Captain Bill$ Deliverz","Fast Food"
18432553,"The Pork Shop","Chinese"
310958,"Rustom's Parsi Bhonu","Parsi"
18449827,"Amit Dhaba","Fast Food"
18323446,"Dial A Cake","Bakery"
18323446,"Dial A Cake","Fast Food"
8672,"Pandit Ji Ka Dhaba","North Indian"
311256,"A One Muradabadi","North Indian"
309377,"Qureshi's Kabab Corner","North Indian"
309377,"Qureshi's Kabab Corner","Mughlai"
18433889,"The Noodle Co","Thai"
18433889,"The Noodle Co","Chinese"
2649,"Whipped","Bakery"
2649,"Whipped","Desserts"
18470757,"Rasoi - The Indian Zaika","North Indian"
303244,"Twenty Four Seven","Fast Food"
303244,"Twenty Four Seven","North Indian"
18204810,"Grover Sweets","Mithai"
18204810,"Grover Sweets","Street Food"
307309,"Raasta","Continental"
307309,"Raasta","Italian"
18375379,"Hawalat Lounge & Bar","North Indian"
18375379,"Hawalat Lounge & Bar","Continental"
18375379,"Hawalat Lounge & Bar","Italian"
308243,"Ambarsaria by Gourmet Affaire's","Fast Food"
8109,"Ankur Family Restaurant","North Indian"
8822,"Barichi","North Indian"
8822,"Barichi","Chinese"
8822,"Barichi","South Indian"
9884,"Jagram Dhaba","North Indian"
6915,"Uncle's Cafe","North Indian"
6915,"Uncle's Cafe","Biryani"
6915,"Uncle's Cafe","Fast Food"
6915,"Uncle's Cafe","Chinese"
18412868,"Swag Cafe","North Indian"
18412868,"Swag Cafe","Chinese"
18412868,"Swag Cafe","Fast Food"
18288623,"Fry Centre","North Indian"
18469823,"Bake Bank","Bakery"
18469823,"Bake Bank","Desserts"
250,"Pizza Hut","Italian"
250,"Pizza Hut","Pizza"
250,"Pizza Hut","Fast Food"
18138461,"Anna Ka Dosa","South Indian"
18393288,"Fresh Meat CO","Raw Meats"
18393288,"Fresh Meat CO","Fast Food"
18089242,"Giani","Ice Cream"
18089242,"Giani","Desserts"
18322667,"Street Hawkers","Chinese"
18322667,"Street Hawkers","Beverages"
1305,"Sai Ann Kutir","Chinese"
1305,"Sai Ann Kutir","North Indian"
310762,"The Cake Shop","Bakery"
18037812,"34, Chowringhee Lane","Fast Food"
301737,"Sunny Sweets","Mithai"
301737,"Sunny Sweets","Street Food"
18365575,"Little Saigon","Vietnamese"
308991,"Gelato Italiano","Ice Cream"
308991,"Gelato Italiano","Desserts"
8531,"Mr. Baker's","Bakery"
8531,"Mr. Baker's","Fast Food"
302103,"Alag Khana Khazana","North Indian"
302103,"Alag Khana Khazana","Mughlai"
18265705,"M.P. Chole Tikki Wala","Street Food"
302922,"Gopala","Mithai"
302922,"Gopala","Street Food"
4121,"Pizza Hut Delivery","Italian"
4121,"Pizza Hut Delivery","Pizza"
4121,"Pizza Hut Delivery","Fast Food"
8995,"Manwhar","South Indian"
8995,"Manwhar","North Indian"
8995,"Manwhar","Chinese"
18017260,"Babu Soup Wala","North Indian"
18255168,"Lets Eat Veg","North Indian"
2383,"Ane China","Chinese"
2383,"Ane China","Fast Food"
6477,"Malika Bakers Pastry Shop","Bakery"
6477,"Malika Bakers Pastry Shop","Fast Food"
18323603,"Cocoalicious Delights","Bakery"
18323603,"Cocoalicious Delights","Desserts"
18285737,"Goli Vada Pav No. 1","Street Food"
18423112,"Johny's Vada Pav","Street Food"
18363058,"J V's Fried Chicken","Fast Food"
18461599,"Six Pack Kitchen","Healthy Food"
18461599,"Six Pack Kitchen","Continental"
18354330,"Momolicious","Fast Food"
309390,"Seasonings - The Spice Mysteries","North Indian"
309390,"Seasonings - The Spice Mysteries","Mughlai"
309390,"Seasonings - The Spice Mysteries","Chinese"
309390,"Seasonings - The Spice Mysteries","Italian"
18420428,"Cheese Bitez Pizza","Fast Food"
18349921,"Sumo Sushi","Sushi"
300958,"Qureshi Chicken Corner","North Indian"
308928,"Sugandh Corner","South Indian"
8688,"Pappu Ka Dhaba","North Indian"
18277185,"Kayasth Cuisine","Mughlai"
18476498,"Honey Hot & Spicy","North Indian"
18476498,"Honey Hot & Spicy","Chinese"
18175340,"Tingling Pepper","North Indian"
18175340,"Tingling Pepper","Chinese"
18175340,"Tingling Pepper","Continental"
18175340,"Tingling Pepper","Fast Food"
628,"Cafe Coffee Day","Cafe"
303743,"Chinar Junction","North Indian"
303743,"Chinar Junction","Chinese"
18241858,"Muradabadi Biryani","Hyderabadi"
18357972,"Satnaam Foods","North Indian"
8508,"Republic of Chicken","Raw Meats"
8508,"Republic of Chicken","Fast Food"
310255,"Lajwab Pastry Palace","Bakery"
304771,"Bansiwala Sweets","Street Food"
304771,"Bansiwala Sweets","Mithai"
18289241,"Dancing Turkeys","Continental"
18385727,"OCD - Online Cake Delivery","Bakery"
18385727,"OCD - Online Cake Delivery","Desserts"
18285180,"Wok On Wheels","Chinese"
18430898,"13 Cafe","Cafe"
6877,"Domino's Pizza","Pizza"
6877,"Domino's Pizza","Fast Food"
3170,"Kitchen of Awadh","North Indian"
18455950,"Eat & Gulp","Fast Food"
18455950,"Eat & Gulp","Italian"
18273621,"Spice Aangan Express","Fast Food"
18277030,"Delifrance - The France Cafe Bakery","Cafe"
18277030,"Delifrance - The France Cafe Bakery","Bakery"
18277030,"Delifrance - The France Cafe Bakery","Desserts"
309421,"Citron - Hotel Haut.Monde","North Indian"
309421,"Citron - Hotel Haut.Monde","Chinese"
309421,"Citron - Hotel Haut.Monde","Continental"
18258777,"My Kind Of Cafe","Cafe"
18258777,"My Kind Of Cafe","Continental"
18445804,"Sikka Chinese Fast Food","Chinese"
18445804,"Sikka Chinese Fast Food","Fast Food"
18277008,"Delhi Foods","North Indian"
18282040,"Keventers","Beverages"
18361220,"The Taste","Chinese"
18361220,"The Taste","Fast Food"
309586,"Kinbuck 2","North Indian"
309586,"Kinbuck 2","Italian"
309586,"Kinbuck 2","Mexican"
309586,"Kinbuck 2","Chettinad"
309586,"Kinbuck 2","Chinese"
309586,"Kinbuck 2","Lebanese"
18168164,"Pizza Corner","Pizza"
18168164,"Pizza Corner","Fast Food"
18469940,"Ovenstory Pizza","Pizza"
18469940,"Ovenstory Pizza","Fast Food"
301327,"Punjabi Tadka","North Indian"
301327,"Punjabi Tadka","Chinese"
18435836,"Flavours From Heaven","North Indian"
18435836,"Flavours From Heaven","Chinese"
305859,"Frontier","Bakery"
18398606,"Burger King","Burger"
18398606,"Burger King","Fast Food"
18425151,"Stoned Age Kitchen","Continental"
18382344,"Culture Cafe","Mediterranean"
18382344,"Culture Cafe","Continental"
2211,"Vaishno Rasoi","North Indian"
848,"Chinese Bite","Chinese"
848,"Chinese Bite","North Indian"
848,"Chinese Bite","Seafood"
9002,"Haldiram's","North Indian"
9002,"Haldiram's","South Indian"
9002,"Haldiram's","Chinese"
9002,"Haldiram's","Street Food"
9002,"Haldiram's","Fast Food"
9002,"Haldiram's","Mithai"
9002,"Haldiram's","Desserts"
18323760,"Sultanate of Spice","North Indian"
18323760,"Sultanate of Spice","Mughlai"
18209806,"Zaika-E-Chaap Express","North Indian"
18313125,"Mehtaab Sweet Corner & Restaurant","North Indian"
18313125,"Mehtaab Sweet Corner & Restaurant","Chinese"
18313125,"Mehtaab Sweet Corner & Restaurant","Street Food"
301509,"Royal Rasoi","North Indian"
301509,"Royal Rasoi","Mughlai"
18306553,"Kake Da Hotel","North Indian"
18360957,"ToLoveFromLove","Bakery"
18360957,"ToLoveFromLove","Desserts"
309188,"Soo Yung by the backyard","Chinese"
309188,"Soo Yung by the backyard","Thai"
18265712,"New Sethi's","Mughlai"
18265712,"New Sethi's","North Indian"
18252419,"Burger Xpress","Fast Food"
18398602,"Bhukkhar","North Indian"
18398602,"Bhukkhar","Chinese"
18398602,"Bhukkhar","Mughlai"
3181,"Zaika","North Indian"
3181,"Zaika","Chinese"
3181,"Zaika","Mughlai"
18469970,"Dove And Mouse","Cafe"
18469970,"Dove And Mouse","Desserts"
7912,"Pizza Hut Delivery","Italian"
7912,"Pizza Hut Delivery","Pizza"
7912,"Pizza Hut Delivery","Fast Food"
308614,"Flavours","North Indian"
308614,"Flavours","Chinese"
308614,"Flavours","South Indian"
7760,"McDonald's","Fast Food"
7760,"McDonald's","Burger"
586,"Nathu's Sweets","North Indian"
586,"Nathu's Sweets","South Indian"
586,"Nathu's Sweets","Chinese"
586,"Nathu's Sweets","Street Food"
586,"Nathu's Sweets","Fast Food"
586,"Nathu's Sweets","Mithai"
586,"Nathu's Sweets","Desserts"
18361932,"Cake Point","Bakery"
18361932,"Cake Point","Desserts"
9622,"Vatika","North Indian"
9622,"Vatika","Mughlai"
302046,"Subhan Chicken Biryani","Biryani"
4084,"34 Parkstreet Lane","Fast Food"
3637,"Dill's Chawla Chik Inn","North Indian"
3637,"Dill's Chawla Chik Inn","Mughlai"
301380,"Hema Chinese Foods","Chinese"
18451597,"Sanjay Chicken Shop","Raw Meats"
18451597,"Sanjay Chicken Shop","Fast Food"
18439527,"Big B Pastry Shop","Bakery"
18439527,"Big B Pastry Shop","Fast Food"
18396955,"The Taste of Tandoor","North Indian"
18472448,"Ramu Ka Dhaba","Mughlai"
5645,"Amrit Family Rasoi","Chinese"
5645,"Amrit Family Rasoi","North Indian"
305682,"Doughlicious","Bakery"
305682,"Doughlicious","Desserts"
305682,"Doughlicious","Fast Food"
8062,"Aman Vaishno Dhaba","North Indian"
18070480,"Monster's Cafe","Continental"
18070480,"Monster's Cafe","North Indian"
18070480,"Monster's Cafe","Chinese"
305942,"Shree Manakamna Fast Food","Chinese"
17977758,"More Than Cafe","Cafe"
17977758,"More Than Cafe","Continental"
17977758,"More Than Cafe","Fast Food"
301278,"Punjabi Tadka","North Indian"
18421451,"Knights Kitchen","North Indian"
18466389,"Shahi Chicken Biryani Corner","Biryani"
310348,"Admission Lounge","North Indian"
310348,"Admission Lounge","Continental"
310348,"Admission Lounge","Chinese"
310348,"Admission Lounge","Fast Food"
305723,"Green Bhojanalya","North Indian"
2004,"Indian Accent - The Manor","Modern Indian"
18371391,"TCW Chaat Point","Street Food"
18463985,"RAM-G Samose Wale","Street Food"
18124368,"Urban Dhaba","North Indian"
18268710,"Mr.Hunger","Burger"
18268710,"Mr.Hunger","Fast Food"
18245267,"Rasoi Dil Se","North Indian"
18245267,"Rasoi Dil Se","Chinese"
18245267,"Rasoi Dil Se","Continental"
18249109,"Giani","Ice Cream"
18249109,"Giani","Desserts"
300264,"Asli Alam Muradabadi Biryani Centre","Biryani"
308219,"Sugar Loft","Bakery"
308219,"Sugar Loft","Desserts"
18268694,"Doon Dhaba","North Indian"
18268694,"Doon Dhaba","Chinese"
18391128,"Cafe 121","Continental"
18391128,"Cafe 121","American"
18391128,"Cafe 121","Italian"
18391128,"Cafe 121","North Indian"
18391128,"Cafe 121","Chinese"
18342132,"Padam Chaat Corner","Street Food"
2134,"The Kathis","Fast Food"
2134,"The Kathis","North Indian"
18412897,"Kettle & Kegs","Tea"
18421467,"Momos Hi Momos","Chinese"
5738,"Shake Square","Beverages"
5738,"Shake Square","Fast Food"
18441663,"Cafe Coffee Day","Cafe"
930,"Zen","Chinese"
930,"Zen","Japanese"
930,"Zen","Italian"
930,"Zen","Seafood"
1701,"Baby Dragon Bar & Restaurant","North Indian"
1701,"Baby Dragon Bar & Restaurant","Continental"
1701,"Baby Dragon Bar & Restaurant","Thai"
1701,"Baby Dragon Bar & Restaurant","Chinese"
18312565,"Asian Curry","Thai"
18312565,"Asian Curry","Chinese"
3239,"Insomnia - Taj Vivanta","Italian"
3239,"Insomnia - Taj Vivanta","Continental"
3239,"Insomnia - Taj Vivanta","Finger Food"
18424602,"The Food Truck Cafe","Cafe"
307474,"Domino's Pizza","Pizza"
307474,"Domino's Pizza","Fast Food"
6957,"My Bar Lounge & Restaurant","North Indian"
6957,"My Bar Lounge & Restaurant","Chinese"
6957,"My Bar Lounge & Restaurant","Italian"
6957,"My Bar Lounge & Restaurant","Continental"
308067,"WTF - Wraps Toast Fries","Chinese"
308067,"WTF - Wraps Toast Fries","Fast Food"
308067,"WTF - Wraps Toast Fries","North Indian"
18419893,"Laat Saab","North Indian"
18419893,"Laat Saab","Mughlai"
18268925,"Instapizza","Pizza"
18268925,"Instapizza","Fast Food"
18349919,"Natural Ice Cream","Ice Cream"
18423865,"Bikaner Sweets & Bakers","Mithai"
18423865,"Bikaner Sweets & Bakers","Fast Food"
308607,"Pandey Chinese Hut","Chinese"
308607,"Pandey Chinese Hut","Fast Food"
310609,"Himalaya","North Indian"
8130,"Cafe Coffee Day","Cafe"
18261149,"The Canteen","Cafe"
18261149,"The Canteen","South Indian"
18261149,"The Canteen","North Indian"
18261149,"The Canteen","Bakery"
18361271,"Morong Ki","Naga"
18258742,"Sagar Dhaba","North Indian"
313049,"MS Foods","North Indian"
18424631,"Chinese Hot","Chinese"
8940,"Chacha Shankar","North Indian"
6228,"Empire","Street Food"
9993,"Aggarwal's Sweets Paradise","Mithai"
9993,"Aggarwal's Sweets Paradise","North Indian"
9993,"Aggarwal's Sweets Paradise","South Indian"
9993,"Aggarwal's Sweets Paradise","Street Food"
310436,"Pooja Take Away Kitchen","North Indian"
310436,"Pooja Take Away Kitchen","Chinese"
310436,"Pooja Take Away Kitchen","Fast Food"
64,"Diva - The Italian Restaurant","Italian"
308101,"Paranthas 21","North Indian"
308101,"Paranthas 21","Street Food"
18429392,"Cafe Tansen","North Indian"
18429392,"Cafe Tansen","Chinese"
8580,"Cocoberry","Desserts"
310359,"Pudding & Pie","Bakery"
310359,"Pudding & Pie","Fast Food"
306380,"Khalsa Hindu Hotel","North Indian"
311649,"The Yellow Chilli","North Indian"
311649,"The Yellow Chilli","Mughlai"
300888,"Vijay Dhaba","North Indian"
18384137,"Anmol Chicken","Mughlai"
313415,"Royale Bakers","Bakery"
313415,"Royale Bakers","Fast Food"
313415,"Royale Bakers","Desserts"
305298,"Om Bikaner Wale","Mithai"
305298,"Om Bikaner Wale","Street Food"
18337880,"Chinese King","North Indian"
18337880,"Chinese King","Mughlai"
18337880,"Chinese King","Chinese"
18466981,"Al-raaya","Mughlai"
